loc.ark+=13960=t9b56pz1p,26.8744961032
ucm.5327730981,27.0024979349
loc.ark+=13960=t3611n369,27.0841590699
mdp.39015055213832,27.1251470504
loc.ark+=13960=t43r16r61,27.2545398584
inu.32000002883462,27.390149369
mdp.39015008285424,27.4094940606
uc2.ark+=13960=t6rx9c61q,27.6439867976
loc.ark+=13960=t7pn9nz1s,27.7175800098
loc.ark+=13960=t5v69nh3f,27.8620729854
loc.ark+=13960=t9j39792k,28.2226920886
mdp.39015063004116,28.3882591913
loc.ark+=13960=t01z4nz6k,28.4636230193
loc.ark+=13960=t3st8fg16,28.5548669709
loc.ark+=13960=t7wm1rd8q,28.5560988305
uc2.ark+=13960=t0zp3x78p,28.6554307996
uc2.ark+=13960=t7zk5897w,28.7401125201
uc2.ark+=13960=t80k2ck8n,28.7929541947
mdp.39015063724515,28.8350634371
uc2.ark+=13960=t47p99942,28.8522380678
loc.ark+=13960=t3bz6w285,28.8904577883
mdp.39015063939675,28.9553970545
mdp.39015061230408,29.1298483243
njp.32101014113763,29.175985433
uc2.ark+=13960=t9r20tk1t,29.1805346506
yale.39002006825633,29.3107520551
uc2.ark+=13960=t7pn90b49,29.4519090363
mdp.39015010303942,29.4975970145
mdp.39015064407474,29.5054427801
uc2.ark+=13960=t12n51823,29.5857988166
wu.89091852590,29.6538015785
uva.x030153619,29.6813520358
uc1.b315602,30.1528354362
loc.ark+=13960=t4vh6472v,30.2060780375
loc.ark+=13960=t0bv8bg7b,30.2666924998
uc2.ark+=13960=t7mp59m8r,30.2992046459
loc.ark+=13960=t6737pg2t,30.3259058726
njp.32101071988339,30.4300254279
njp.32101071988438,30.4341562909
uc2.ark+=13960=t3cz3hf8q,30.9387153204
uc2.ark+=13960=t1xd0zz0q,31.0663901719
loc.ark+=13960=t3pv6zk2w,31.1378228763
uc1.b3885060,31.445900507
loc.ark+=13960=t75t4j034,31.4814814815
uc1.32106001898078,31.6115197949
mdp.39015019770786,31.7234713101
hvd.32044033875980,31.7665452502
njp.32101072899162,32.1725933667
njp.32101071988230,32.209476632
uc1.b3550654,32.3771206279
uva.x030825965,32.5274144537
uc1.b3757050,32.6127374899
uc2.ark+=13960=t43r0wn4m,32.6303155007
mdp.39015030180130,32.6830199204
mdp.39015064528493,32.7112856151
loc.ark+=13960=t9s18vv3s,32.79013151
uva.x000178502,33.0644778301
loc.ark+=13960=t81j9v538,33.1974228222
loc.ark+=13960=t9j39cq4k,33.3539335204
wu.89079716973,33.4209225032
njp.32101068168978,33.5636093102
loc.ark+=13960=t9183wk39,33.6092434358
mdp.39015016459250,33.7266558656
uc2.ark+=13960=t7tm78029,33.7894110648
mdp.39015056032116,33.8264114473
njp.32101041044338,33.8697250392
loc.ark+=13960=t4mk6xc92,34.0012993632
loc.ark+=13960=t9z03dq0g,34.0138501674
mdp.39015019043515,34.0297875633
uc1.b3287555,34.1053943873
nc01.ark+=13960=t00005z88,34.1753800403
nyp.33433000133268,34.1872065115
loc.ark+=13960=t2g748q48,34.2627599244
nnc1.1000041742,34.3144237271
loc.ark+=13960=t4zg7gw9v,34.3180496203
njp.32101074886985,34.3952382499
uc2.ark+=13960=t5q81d82b,34.5459184261
yale.39002044831858,34.5586033368
uc2.ark+=13960=t5db80k1g,34.5912296774
wu.89095796157,34.6881863936
loc.ark+=13960=t5z614z3z,34.8759855615
uc1.b3114440,34.8933942818
mdp.39015009297014,34.9199268352
loc.ark+=13960=t3xs69r4q,34.955158534
nyp.33433074932900,35.2524588412
loc.ark+=13960=t0000b20t,35.2647569444
njp.32101018270031,35.3142736756
uc2.ark+=13960=t6c24wk2d,35.3195377587
uc1.b4175698,35.769788569
mdp.39015016846241,35.8276643991
nnc1.1002353660,35.8319108611
loc.ark+=13960=t4fn1rk7z,35.8399247949
uc1.b4065944,35.8838423884
uc2.ark+=13960=t5fb51g7m,35.935322546
loc.ark+=13960=t1wd48x9j,35.9358496522
mdp.39015007204939,35.9861591696
uc2.ark+=13960=t55d8q23x,36.2144627028
nyp.33433081982468,36.3187174534
uc1.$b729613,36.4197530864
uc2.ark+=13960=t32236h5p,36.4218357072
uc1.b166000,36.438719635
uc1.b3319974,36.5381216108
uc2.ark+=13960=t1pg1kg18,36.6171499109
nyp.33433075831457,36.7346938776
njp.32101071988776,36.7548040173
njp.32101080222746,36.8188269288
uc2.ark+=13960=t1kh0h688,36.8322880623
loc.ark+=13960=t6931fv7m,36.9219498794
mdp.39015059894330,36.986207077
mdp.39015008498340,37.0804653723
loc.ark+=13960=t6m04zq8d,37.0810278086
nyp.33433082171921,37.1695963172
loc.ark+=13960=t9w09pn11,37.250104697
nyp.33433074932975,37.2668961737
mdp.39015009034532,37.2967547017
mdp.39015024527973,37.3226505712
loc.ark+=13960=t7mp5h88r,37.3668561105
loc.ark+=13960=t9m33m713,37.4753583481
hvd.32044085250058,37.5216166612
mdp.39015027522609,37.6232328334
nyp.33433082217880,37.6834285903
nyp.33433000133169,37.8593124068
dul1.ark+=13960=t8v98zg17,37.8698224852
loc.ark+=13960=t5fb5xd8z,38.0947306729
nyp.33433074963368,38.1631919344
dul1.ark+=13960=t1sf3ks24,38.2209081759
nnc1.50200252,38.2941311582
uc2.ark+=13960=t9086kp7p,38.3140773331
nyp.33433081849048,38.3555973397
loc.ark+=13960=t9h429s1k,38.4842784198
loc.ark+=13960=t8cg0cr14,38.5704384432
loc.ark+=13960=t32235z0p,38.5787948361
njp.32101076149275,38.6246027774
nyp.33433075888390,38.6502155493
mdp.39015011420877,38.6983024816
uc1.b3563428,38.7425125918
mdp.39015024527965,38.8066884146
uc2.ark+=13960=t6154g976,38.8897606375
mdp.39015013708832,38.9286965368
uc2.ark+=13960=t17m0743k,39.0407826029
uc1.b295876,39.0408505644
uc2.ark+=13960=t4sj1d20s,39.1105108808
uc2.ark+=13960=t4bn9xm06,39.1404486513
uc2.ark+=13960=t0ks6px8h,39.3083630469
uva.x002485893,39.3625239089
mdp.39015015351177,39.3880415198
uc2.ark+=13960=t6542v770,39.4037913966
njp.32101065188458,39.404174369
loc.ark+=13960=t80k37d1r,39.4765618295
loc.ark+=13960=t03x8vz2x,39.5451128042
nyp.33433074836010,39.5511641978
loc.ark+=13960=t9r211p2h,39.6106835672
nyp.33433082217898,39.7047064109
uc1.b308313,39.7274667341
uc2.ark+=13960=t6qz27d0n,39.7384128212
nyp.33433066647102,39.897818452
loc.ark+=13960=t7xk8ss76,39.9936250521
njp.32101062109515,40
nyp.33433016885331,40.0123114805
uc1.b3519451,40.05230572
nyp.33433067291108,40.0652130439
uc1.b261400,40.2754977694
loc.ark+=13960=t7sn0p38w,40.3266778438
loc.ark+=13960=t7tm7wd62,40.3384847072
umn.319510021228000,40.3702609295
nyp.33433074797253,40.3816668186
loc.ark+=13960=t8df73f6t,40.3997992676
mdp.39015005513810,40.640951061
mdp.39015030855467,40.7470551243
loc.ark+=13960=t89g68222,40.8461412322
nyp.33433076086200,40.8479007942
hvd.32044086786852,40.8665496586
loc.ark+=13960=t1vd7h55g,40.9338771691
uc2.ark+=13960=t5cc0z55m,40.9701593431
ncs1.ark+=13960=t8nc6jg2t,41.0011172685
uc1.$b397697,41.0945374609
uc1.b3550559,41.125149795
mdp.39015011549899,41.2577905906
uc2.ark+=13960=t8qc05t61,41.2675535637
mdp.39015064425518,41.2691015388
uc2.ark+=13960=t4fn1dc0r,41.3049417366
uc2.ark+=13960=t2m61dq2q,41.3912908454
nyp.33433076035041,41.4028671486
mdp.39015005384568,41.41842728
uc2.ark+=13960=t8qb9zk31,41.4764052375
njp.32101076036548,41.5360293336
loc.ark+=13960=t07w6m08h,41.6233090531
uc2.ark+=13960=t9v12549b,41.6583110106
nyp.33433023102696,41.745431632
loc.ark+=13960=t8gf1dm5n,41.7508059659
mdp.39015001525503,41.761529569
inu.39000001277370,41.8455587008
mdp.39015000252216,41.8842592054
mdp.39076006170786,41.9163375136
njp.32101004944417,41.9894522977
mdp.39015073300678,42.0229981139
mdp.39015005397321,42.046759209
mdp.39015003923748,42.1345477167
uc1.32106009301711,42.1555979763
mdp.39015010312257,42.1835060348
njp.32101075385888,42.2068132018
uc2.ark+=13960=t71v5rc0k,42.2681510006
mdp.39015066587992,42.3263173209
uc1.32106001873725,42.3326810128
loc.ark+=13960=t5q81t94q,42.4198306387
mdp.49015001294587,42.540542949
uc2.ark+=13960=t49p30k0b,42.5429354982
hvd.hx544x,42.5735698606
njp.32101075374205,42.5836041863
loc.ark+=13960=t0tq6hz4f,42.6645377123
uc2.ark+=13960=t5fb4zv5c,42.67819185
uc2.ark+=13960=t8rb72h1z,42.7301856296
mdp.39015063541059,42.7621265936
coo.31924013119015,42.8792622933
nyp.33433074860564,42.9230580429
coo.31924013510643,42.9402985754
mdp.39015063735776,42.9465909077
uc1.b3869365,42.9627968358
uc2.ark+=13960=t6h134n74,42.9835710102
mdp.39015028801812,43.0569717045
uc1.b2888988,43.0944431661
uc2.ark+=13960=t2g73hw41,43.1477017651
mdp.39015030709961,43.4127668276
mdp.39015023503603,43.473010506
mdp.39015007863569,43.512990758
mdp.39015062237204,43.6479229842
uc1.b3550653,43.6596258259
loc.ark+=13960=t8ff42j1h,43.7310617097
njp.32101037603766,43.7442590925
nnc1.cu58512306,43.7941462158
njp.32101051390357,43.8004604638
dul1.ark+=13960=t2k659w5c,43.9675560705
coo.31924018289490,43.9992032698
loc.ark+=13960=t25b0kr64,44.0426902332
yale.39002026644204,44.1664308922
mdp.39015065728548,44.2697494142
uc2.ark+=13960=t6ww78w60,44.3093603798
wu.89085919637,44.3742545553
uc2.ark+=13960=t0ns0sm06,44.4558436961
loc.ark+=13960=t3hx1zp3z,44.4558612718
mdp.39015001801342,44.506913193
uc1.b4689446,44.5561332449
uva.x001577666,44.6444306043
mdp.39015061239326,44.6669136923
loc.ark+=13960=t55d9987z,44.7342883419
loc.ark+=13960=t9w09xx1h,44.7620756935
uc2.ark+=13960=t0wp9zn9m,44.7784612199
mdp.39015012965896,44.8026349463
mdp.39015027266884,44.8214901127
njp.32101036145199,44.8635336488
uc2.ark+=13960=t0js9p30q,44.890439444
mdp.39015053232396,45.0170751587
mdp.39015074973689,45.0309345111
uc1.b3742890,45.0891463896
mdp.39015003692863,45.1725154316
hvd.hxg8tf,45.2926120897
mdp.39015030091105,45.34075973
mdp.39015027267114,45.378214155
uc2.ark+=13960=t0wp9tv1s,45.4017828016
loc.ark+=13960=t87h21r49,45.5462967755
loc.ark+=13960=t9863cf1t,45.5521310256
hvd.hh28yw,45.6019559773
uc2.ark+=13960=t7jq10g31,45.6348778281
loc.ark+=13960=t2m623x1k,45.6666666667
uc1.b3109730,45.6876818135
nyp.33433069255861,45.7120764878
nyp.33433034357693,45.7590900185
uc1.31822038205464,45.8301020398
nyp.33433075839401,45.8357230842
nnc1.cu58634266,45.8714890589
loc.ark+=13960=t6b28qk4h,45.8773723735
njp.32101074350677,45.8841163379
mdp.39015063546462,45.9027648522
loc.ark+=13960=t8z89sq0s,45.9980753875
loc.ark+=13960=t79s2nn4h,46.1162841184
mdp.39015051098310,46.1999733849
loc.ark+=13960=t9086r61k,46.2049821024
mdp.39015014159316,46.2089070246
loc.ark+=13960=t6834jw6n,46.2702994093
uc2.ark+=13960=t50g3jq62,46.2985304933
uc1.b247949,46.3218563265
loc.ark+=13960=t86h54913,46.3733650416
nyp.33433074924675,46.375343639
mdp.39015008895933,46.4087356741
nyp.33433066601646,46.4422726179
uc1.b3569542,46.4768684122
mdp.39015063916897,46.5034926757
uc1.31822007529233,46.5275563586
uc2.ark+=13960=t2k64fn03,46.5516101303
wu.89083771436,46.5814398841
uc1.b3546546,46.6074736961
mdp.39015049838330,46.6098137369
uva.x001993237,46.6313304213
loc.ark+=13960=t6h13n70k,46.6441794116
hvd.32044106390735,46.6513923444
uva.x030556922,46.6551501646
uc2.ark+=13960=t42r3rp47,46.6794712678
yale.39002002269786,46.8008438047
uc2.ark+=13960=t8jd54n7j,46.8011778999
loc.ark+=13960=t08w4362n,46.8041786024
uc2.ark+=13960=t0sq8tc8x,46.8582967872
njp.32101042574465,46.8666115702
uc2.ark+=13960=t8qb9z15t,46.8977784524
uva.x001718060,46.9553216238
nyp.33433066569173,46.981196637
loc.ark+=13960=t22b92x2q,47.055443838
loc.ark+=13960=t63497002,47.0607326869
uc2.ark+=13960=t9086kd73,47.0683464883
njp.32101064914151,47.0731077346
loc.ark+=13960=t3dz0qt0f,47.1114305106
loc.ark+=13960=t21c2kt9b,47.1693477855
mdp.39015008636121,47.2262764177
nyp.33433074831458,47.2449466882
uc2.ark+=13960=t10p15t05,47.2755172921
uc2.ark+=13960=t7zk5b01s,47.3217139021
loc.ark+=13960=t88g9907t,47.350110066
uc2.ark+=13960=t3xs5pm3m,47.4448601858
nyp.33433074838065,47.4486420833
loc.ark+=13960=t31261390,47.5624256837
loc.ark+=13960=t5t72w429,47.5822414931
loc.ark+=13960=t8w95st0b,47.6408524399
loc.ark+=13960=t74t73p7g,47.6455014539
nyp.33433074831466,47.6687916585
mdp.39015024531959,47.6759566362
loc.ark+=13960=t8nc6f620,47.6935448024
uc2.ark+=13960=t6ww7991c,47.7068949929
uc1.b4713494,47.7272727273
loc.ark+=13960=t56d6c88f,47.7343964518
njp.32101065708677,47.7419629473
uc2.ark+=13960=t3tt4g67q,47.7437055216
nyp.33433081887964,47.7808112369
nyp.33433076041981,47.7880891303
mdp.39015000617095,47.8021946656
loc.ark+=13960=t6qz2x31c,47.8125876666
nyp.33433075869440,47.8127255674
loc.ark+=13960=t1kh12410,47.8188095921
mdp.39015010844325,47.8359622393
mdp.39015063992294,47.8651569062
njp.32101068606951,47.8893708673
loc.ark+=13960=t57d3np2d,47.9118282599
loc.ark+=13960=t1vd7fj24,47.915714068
uc2.ark+=13960=t5n875c9t,47.9210952153
mdp.39015030709292,47.9716092109
uc2.ark+=13960=t3cz33m80,47.9956034667
mdp.39015027743130,48.0068136705
uc1.$b649985,48.0584072876
loc.ark+=13960=t0pr8629b,48.1161612858
loc.ark+=13960=t3st8787x,48.1606403055
inu.30000107276085,48.177599235
njp.32101065711069,48.2041137672
uc2.ark+=13960=t24b33c29,48.2138381968
uc2.ark+=13960=t88g8hp0h,48.2418049334
uc2.ark+=13960=t1kh0m328,48.2631714876
uc2.ark+=13960=t80k29x4c,48.34809648
uc1.b4109971,48.3638308478
mdp.39015020180264,48.370141769
uc2.ark+=13960=t3cz35c2s,48.370389626
loc.ark+=13960=t4wh31z83,48.37245824
mdp.39015010871948,48.3976600274
njp.32101051390076,48.4571203531
uc2.ark+=13960=t9862g05s,48.4782205182
uc2.ark+=13960=t56d5qg9c,48.4859598646
mdp.39015023370748,48.5059946199
njp.32101026757763,48.5183010634
nyp.33433066638275,48.5825857909
loc.ark+=13960=t7gq7dr56,48.5908649174
loc.ark+=13960=t3cz43r85,48.5942285824
uc2.ark+=13960=t87h1fb12,48.6116829521
nyp.33433056738002,48.6414684415
uc1.b267912,48.6534079418
nnc1.0315301583,48.7148906781
nyp.33433066601745,48.7399713402
uc2.ark+=13960=t1ng4mz66,48.7439992591
nyp.33433066571690,48.7925221348
uva.x030581269,48.7938129843
uc2.ark+=13960=t12n50z72,48.8046726644
nyp.33433000136022,48.8141245688
loc.ark+=13960=t7wm1k01w,48.8257730919
nyp.33433076041239,48.8393522126
mdp.39015059380280,48.9297113157
mdp.39015011875559,48.9382148746
loc.ark+=13960=t3zs36n7r,48.9804666487
mdp.39015032389697,49.0030883721
mdp.39015030759370,49.0424267949
mdp.39015068521171,49.0506280585
uc1.b4104987,49.0576086118
mdp.39015007864831,49.0682431252
uc1.$b787174,49.1016044227
uc2.ark+=13960=t4bp0116n,49.1221810215
loc.ark+=13960=t02z20x1d,49.1303631737
uc1.b3540912,49.1305617769
mdp.49015000555889,49.1402470103
uc2.ark+=13960=t6c24v228,49.1487053261
uc1.b113118,49.1722958869
loc.ark+=13960=t1mg85r9s,49.1730949107
nnc1.0037102834,49.1772434433
nyp.33433076086507,49.1931310451
loc.ark+=13960=t1ng56k4q,49.1977722806
nyp.33433074849740,49.1981053345
mdp.39015078569384,49.2269827343
mdp.39015024527189,49.239024654
nyp.33433022841146,49.2483698753
mdp.39015063946100,49.2495056721
mdp.39015024348545,49.2585177494
coo.31924013453711,49.2611607193
uc2.ark+=13960=t50g3tz13,49.2786212545
mdp.39015064451613,49.3016659644
inu.30000061592972,49.3205631394
uc2.ark+=13960=t6833r50f,49.3340319384
uc2.ark+=13960=t7jq1624m,49.3942097657
mdp.39015056480711,49.397163723
uc2.ark+=13960=t1hh6gn7v,49.4173194139
njp.32101068157435,49.4186744019
njp.32101056281890,49.4291517946
uc2.ark+=13960=t1sf2tt23,49.4369343579
loc.ark+=13960=t84j0zt7g,49.4372598136
njp.32101068156015,49.4496535491
mdp.39015030930690,49.4785042323
mdp.39015014230620,49.4786793777
uc2.ark+=13960=t9k35qj9p,49.5045788192
loc.ark+=13960=t18k7tk8g,49.5224042521
njp.32101079511331,49.5295776654
mdp.39015011284984,49.5640860337
nyp.33433074908660,49.5767165976
nyp.33433066601059,49.5938916878
uc1.b3267442,49.6262400531
uc2.ark+=13960=t9f47qm9f,49.6491755797
uc2.ark+=13960=t78s4v367,49.6508814167
uva.x030556847,49.6519857495
mdp.39015063740644,49.6607726342
uc2.ark+=13960=t5z60mw4z,49.6623549171
mdp.39015015351276,49.662932119
uc2.ark+=13960=t40r9rp3d,49.69544132
uc2.ark+=13960=t2g738g76,49.7304813909
mdp.39015008932942,49.7728399943
uc2.ark+=13960=t06w9k35t,49.807947917
njp.32101032746750,49.8185926531
loc.ark+=13960=t84j10q11,49.8274937843
uc2.ark+=13960=t3st7k13m,49.8340385831
coo.31924014144996,49.8484514759
uc1.b311028,49.8538791714
uc2.ark+=13960=t7dr2vc21,49.9006063391
uc1.b3540913,49.9077950048
uc2.ark+=13960=t56d5sp9w,49.9177367949
loc.ark+=13960=t5z61205j,49.940839338
uc1.b3543053,49.9470497517
loc.ark+=13960=t9m33gw6c,49.9719408298
uc2.ark+=13960=t18k76v6n,49.9796720983
uc2.ark+=13960=t4gm89z6n,49.9804299994
mdp.39015066060057,49.9961310572
coo.31924027440894,49.9998224663
loc.ark+=13960=t9377x87d,50
uc2.ark+=13960=t5gb23v9h,50.0295555553
loc.ark+=13960=t5z616b5p,50.042522947
uc2.ark+=13960=t6n01221x,50.0508933842
njp.32101069036612,50.0542265343
mdp.39015031304085,50.0625044887
mdp.39015010844333,50.0908513945
loc.ark+=13960=t76t1hz7c,50.1004061035
nyp.33433074849757,50.1093441376
uc2.ark+=13960=t3125xp33,50.1225305528
nyp.33433081599650,50.1252259472
uc2.ark+=13960=t3fx78d7p,50.1370506696
uc2.ark+=13960=t4gm84z53,50.1631707234
njp.32101073397000,50.1944891998
uc2.ark+=13960=t9280d51b,50.2006020924
loc.ark+=13960=t00011f3v,50.2077134675
uc1.b2835698,50.2186945913
nyp.33433074921606,50.2640127127
mdp.39015007863486,50.2959629683
njp.32101054822018,50.3194758869
loc.ark+=13960=t6834fk7v,50.3302839525
njp.32101067004778,50.3458694668
inu.32000000996407,50.351647981
nyp.33433074861034,50.3596920645
uc1.b3516919,50.368230135
nyp.33433075831515,50.4056684377
uc2.ark+=13960=t1bk16r17,50.4095778198
mdp.39015012105709,50.4100896429
uc2.ark+=13960=t9377k32m,50.4361112245
mdp.39015027266843,50.4551312612
nnc1.0315300943,50.4933262223
mdp.39015082515530,50.5435499524
uc2.ark+=13960=t6736tn0c,50.5614170322
uc2.ark+=13960=t1td9x72b,50.5700437983
mdp.39015063933660,50.5931064841
nnc1.cu55120385,50.6076640775
uc2.ark+=13960=t75t3kh5v,50.6353747083
uc2.ark+=13960=t41r6rx7n,50.6395793371
coo.31924064954880,50.6417255859
mdp.39015042853369,50.6475125872
loc.ark+=13960=t02z1rh7n,50.6966186735
uc2.ark+=13960=t12n5ff3s,50.7128638594
mdp.39015074634174,50.7139139409
uc2.ark+=13960=t0zp3w03q,50.7239304481
nyp.33433075794747,50.7260261734
mdp.39015088370682,50.7428946234
uc2.ark+=13960=t2h70f938,50.7888364333
uc2.ark+=13960=t51g0v953,50.8083044142
hvd.32044012650354,50.8125124811
uc1.$b588292,50.8131060112
mdp.39015059378425,50.8146587913
uc2.ark+=13960=t3nv9kf69,50.847819664
mdp.39015058694590,50.8502518516
mdp.39015009202261,50.8588836439
mdp.39015059714363,50.8635100973
njp.32101056282278,50.8892424181
uc2.ark+=13960=t6tx35p49,50.8962848569
mdp.39015031001376,50.9035826144
uc2.ark+=13960=t4nk3882n,50.91009245
mdp.39015010758194,50.9253739507
uc2.ark+=13960=t3319vv8q,50.9600177371
uc1.b3567449,50.999584808
nyp.33433075742159,51.0112674305
loc.ark+=13960=t4dn4gz3g,51.0204081633
uc2.ark+=13960=t8ff41534,51.0336520899
nyp.33433074904610,51.0477345419
uva.x030581264,51.0496854014
uc2.ark+=13960=t6j09zn3c,51.0929620669
mdp.39015019377368,51.0978992982
nyp.33433082481056,51.1033126856
uc1.b3146583,51.117939972
uc1.b4284712,51.1262584158
mdp.39015063918323,51.1286060836
uc2.ark+=13960=t0ht2kf67,51.1315200597
nyp.33433074867718,51.1597179141
wu.89098526692,51.1706864532
mdp.39015022673787,51.1761788656
uc2.ark+=13960=t2w37zj0v,51.1861778692
uc1.b3542991,51.1917324476
mdp.39015082514889,51.2069467358
nyp.33433084959166,51.2194881236
nyp.33433074853890,51.2362230135
inu.39000005835280,51.2405300925
uc2.ark+=13960=t41r71z3v,51.2562755613
uc2.ark+=13960=t2988b693,51.2564237607
hvd.32044040297624,51.2671294564
mdp.39015027743148,51.2700803844
nyp.33433074838057,51.2853191043
uc1.$b386203,51.2923775224
uc2.ark+=13960=t2f76bm9m,51.3118723545
uc2.ark+=13960=t6rx9hz4p,51.3196805724
uc2.ark+=13960=t3qv3d611,51.3283551755
loc.ark+=13960=t5gb2mn0p,51.3494356223
uc1.32106001874053,51.3548465256
coo.31924064968534,51.3925493357
uc2.ark+=13960=t0wq05r7d,51.4075958303
coo.31924014160190,51.4224917568
mdp.39015025349427,51.4351526856
loc.ark+=13960=t6c25d92d,51.4353519092
uc2.ark+=13960=t15m6435h,51.4543337646
uc1.b3546572,51.4584490372
uc1.b3544864,51.4638027385
nyp.33433074860630,51.4757858345
loc.ark+=13960=t4jm2r308,51.5122941843
coo.31924064964350,51.5230588379
mdp.39015018394372,51.542223712
uc1.b3567456,51.5438324889
nyp.33433069327504,51.5569475759
mdp.39015073174073,51.572482349
uc2.ark+=13960=t23b5zn73,51.5863518422
nnc1.1002353121,51.6029742902
wu.89091845107,51.6105015522
wu.89001265487,51.6218472135
loc.ark+=13960=t1sf3b55m,51.6219352045
uc2.ark+=13960=t4nk38h6q,51.6252708363
uc2.ark+=13960=t2g73cw2d,51.6325938178
uc2.ark+=13960=t2d79cw7g,51.6543723593
njp.32101067641850,51.6563786743
hvd.hxdciv,51.657783211
nyp.33433066601208,51.7165157474
uc2.ark+=13960=t3rv0f820,51.7226710419
uc2.ark+=13960=t7vm4j75c,51.7395880746
uva.x030556846,51.7428651148
loc.ark+=13960=t85h8359k,51.7586423035
uc2.ark+=13960=t2z31rq4w,51.7858332617
njp.32101075396109,51.786559076
njp.32101064770645,51.788026389
loc.ark+=13960=t09w0tk1k,51.8142867933
mdp.39015071242401,51.8410136557
loc.ark+=13960=t08w4289h,51.8512317853
uva.x030576569,51.8675310629
uc1.b3293494,51.8694725633
uc1.b248060,51.8793165293
uc2.ark+=13960=t8tb12586,51.8823377674
nyp.33433076026842,51.9091216147
loc.ark+=13960=t8gf11q4z,51.914457623
mdp.39015030941952,51.9223954197
uc2.ark+=13960=t79s1p59p,51.9251124238
njp.32101068600806,51.9341765597
njp.32101036886941,51.9683798027
uc2.ark+=13960=t0ft8k62t,51.9724515058
mdp.39015066587661,51.9780462956
mdp.39015078154096,51.9851670889
mdp.39015063737913,51.9862373828
wu.89099309742,51.997254714
nyp.33433069257305,52.00468602
uc2.ark+=13960=t2f769z3s,52.0135284321
mdp.39015066587950,52.0354371708
uc1.b166296,52.044640666
loc.ark+=13960=t44q8fs22,52.0551508845
mdp.39015012257476,52.0791585023
mdp.39015058694608,52.0924786565
uc2.ark+=13960=t0vq35p3d,52.094302881
mdp.39015004888288,52.0973199114
uc2.ark+=13960=t86h4j113,52.1223095274
uc2.ark+=13960=t8kd1v39t,52.1318560453
nyp.33433066651021,52.1373402161
